Date,AUDUSD,NZDUSD,GBPUSD,USDCAD,Crude Oil WTI
2015-09-06,0.7091,0.6317,1.5430000000000001,1.3262,44.63
2015-09-13,0.7189,0.6397,1.5532,1.3227,44.68
2015-09-20,0.7024,0.6386,1.5182,1.3337,45.7
2015-09-27,0.7048,0.6445,1.5182,1.3149,45.54
2015-10-04,0.7336,0.6692,1.5304,1.2943,49.63
2015-10-11,0.7261,0.6812,1.5435,1.2911,47.26
2015-10-18,0.7215,0.6754,1.5314,1.3164,44.6
2015-10-25,0.7139,0.6777,1.5429,1.3078,46.59
2015-11-01,0.7048,0.6524,1.505,1.3307,44.29
2015-11-08,0.7131,0.6548,1.5233,1.3323,40.74
2015-11-15,0.7240000000000001,0.6567,1.5192,1.3343,40.39
2015-11-22,0.7195,0.6534,1.5037,1.3372,41.71
2015-11-29,0.7341,0.6748,1.5112,1.3362,39.97
2015-12-06,0.7188,0.6723,1.5217,1.3756,35.62
2015-12-13,0.7172,0.6727,1.4894,1.3955,34.73
2015-12-20,0.7244,0.6836,1.4933,1.3822,38.1
2015-12-27,0.7298,0.6848,1.4748,1.3849,37.04
2016-01-03,0.6953,0.6546,1.452,1.4169999999999998,33.16
2016-01-10,0.6869,0.6466,1.4258,1.454,29.42
2016-01-17,0.7003,0.6494,1.4265,1.4117,32.19
2016-01-24,0.7085,0.6483,1.4247,1.3973,33.62
2016-01-31,0.7071,0.6631,1.4503,1.3915,30.89
2016-02-07,0.7107,0.6633,1.4507,1.3847,29.44
2016-02-14,0.715,0.6632,1.4406,1.3766,29.64
2016-02-21,0.713,0.6629,1.3869999999999998,1.3513,32.78
2016-02-28,0.7442,0.6816,1.4227,1.3315,35.92
2016-03-06,0.7565,0.6754,1.4387,1.321,38.5
2016-03-13,0.7603,0.6796,1.4481,1.3001,39.44
2016-03-20,0.7508,0.6686,1.4143,1.3275,39.46
2016-03-27,0.767,0.6891,1.4226,1.3012,36.79
2016-04-03,0.7555,0.6805,1.4126,1.2988,39.72
2016-04-10,0.7723,0.6922,1.4195,1.2822,40.36
2016-04-17,0.7708,0.6853,1.4403,1.2670000000000001,43.73
2016-04-24,0.7603,0.6975,1.4613,1.2553,45.92
2016-05-01,0.7369,0.684,1.443,1.2909,44.66
2016-05-08,0.7268,0.6768,1.4362,1.2941,46.21
2016-05-15,0.7222,0.6771,1.4501,1.3113,47.75
2016-05-22,0.7183,0.6697,1.4625,1.3019,49.33
2016-05-29,0.7368,0.6958,1.452,1.2934,48.62
2016-06-05,0.7372,0.7059,1.4258,1.2785,49.07
2016-06-12,0.7399,0.7054,1.4358,1.2895,47.98
2016-06-19,0.7463,0.7134,1.368,1.3006,47.64
2016-06-26,0.7498,0.7181,1.3262,1.2917,48.99
2016-07-03,0.7568,0.7308,1.2956,1.3044,45.41
2016-07-10,0.7578,0.7111,1.3193,1.2971,45.95
2016-07-17,0.7466,0.7001,1.3111,1.3126,44.19
2016-07-24,0.7597,0.7208,1.3231,1.3030000000000002,41.6
2016-07-31,0.762,0.7145,1.3073,1.3168,41.8
2016-08-07,0.7647,0.7197,1.2923,1.2948,44.49
2016-08-14,0.7628,0.7281,1.3075,1.2872,48.52
2016-08-21,0.7564,0.7240000000000001,1.3139,1.3003,47.64
2016-08-28,0.7572,0.7303,1.3293,1.2998,44.44
2016-09-04,0.7541,0.7328,1.3267,1.3048,45.88
2016-09-11,0.7490000000000001,0.7269,1.3001,1.3209,43.03
2016-09-18,0.7621,0.7241,1.2974,1.3168,44.48
2016-09-25,0.7664,0.7287,1.2976,1.3129,48.24
2016-10-02,0.7577,0.7162,1.2434,1.3298,49.81
2016-10-09,0.7621,0.7085,1.2187,1.314,50.35
2016-10-16,0.7607,0.7166,1.2235,1.3333,50.85
2016-10-23,0.76,0.7163,1.2185,1.3398,48.7
2016-10-30,0.7673,0.7327,1.2519,1.3404,44.07
2016-11-06,0.7552,0.7119,1.2602,1.3543,43.41
2016-11-13,0.7339,0.7017,1.2346,1.3501,45.69
2016-11-20,0.7444,0.7043,1.2476,1.3530000000000002,46.06
2016-11-27,0.7462,0.7137,1.2729,1.3294,51.68
2016-12-04,0.7453,0.7134,1.2576,1.3179,51.5
2016-12-11,0.7306,0.6970000000000001,1.2497,1.3336,51.9
2016-12-18,0.7183,0.6881,1.2292,1.3536,53.02
2016-12-25,0.7216,0.6947,1.2338,1.3433,53.72
2017-01-01,0.7298,0.6959,1.2287,1.3236,53.99
2017-01-08,0.7502,0.7131,1.2179,1.3113,52.37
2017-01-15,0.7556,0.7169,1.2375,1.3322,52.42
2017-01-22,0.7551,0.7265,1.2555,1.3153,53.17
2017-01-29,0.7683,0.7316,1.2488,1.3023,53.83
2017-02-05,0.7676,0.7199,1.2491,1.3081,53.86
2017-02-12,0.7671,0.7195,1.2414,1.3099,53.4
2017-02-19,0.7674,0.7204,1.2468,1.3091,53.99
2017-02-26,0.7595,0.7042,1.2295,1.3377,53.33
2017-03-05,0.7542,0.6922,1.2171,1.3471,48.49
2017-03-12,0.7702,0.7016,1.2394,1.335,48.78
2017-03-19,0.7623,0.7029,1.247,1.3379,47.97
2017-03-26,0.7629,0.7007,1.255,1.3313,50.6
2017-04-02,0.75,0.6936,1.2373,1.3406,52.24
2017-04-09,0.7577,0.6999,1.2524,1.3326,53.18
2017-04-16,0.7543,0.7033,1.2813,1.3499,49.62
2017-04-23,0.7489,0.6868,1.2951,1.3652,49.33
2017-04-30,0.7421,0.6917,1.2981,1.3652,46.22
2017-05-07,0.7386,0.6864,1.2891,1.371,47.84
2017-05-14,0.7461,0.6927,1.3035,1.3514,50.33
2017-05-21,0.7447,0.7062,1.2804,1.3446,49.8
2017-05-28,0.7446,0.7141,1.2887,1.3482,47.66
2017-06-04,0.753,0.7211,1.2745,1.347,45.83
2017-06-11,0.7621,0.725,1.2776,1.3212,44.74
2017-06-18,0.7569,0.7287,1.2718,1.3267,43.01
2017-06-25,0.7691,0.7333,1.3027,1.2965,46.04
2017-07-02,0.7606,0.7282,1.2892,1.2876,44.23
2017-07-09,0.7833,0.7347,1.3096,1.2643,46.54
2017-07-16,0.7915,0.7456,1.2995,1.2539,45.77
2017-07-23,0.7987,0.7513,1.3135,1.2434,49.71
2017-07-30,0.7926,0.741,1.3036,1.2652,49.58
2017-08-06,0.7894,0.732,1.3012,1.2683,48.82
2017-08-13,0.7931,0.7314,1.2876,1.2586,48.51
2017-08-20,0.7934,0.7241,1.2887,1.2481,47.87
2017-08-27,0.7968,0.7156,1.2951,1.2396,47.29
2017-09-03,0.8059,0.7265,1.3198,1.2154,47.48
2017-09-10,0.8002,0.7290000000000001,1.3593,1.2194,49.89
2017-09-17,0.7963,0.7341,1.3493,1.2338,50.66
2017-09-24,0.7834,0.7207,1.3397,1.247,51.67
2017-10-01,0.7771,0.7094,1.3066,1.2536,49.29
2017-10-08,0.7889,0.7167,1.3287,1.2468,51.45
2017-10-15,0.7819,0.6970000000000001,1.319,1.2626,51.47
2017-10-22,0.7679,0.6881,1.3129,1.2808,53.9
2017-10-29,0.7651,0.6907,1.3076,1.2763,55.64
2017-11-05,0.7662,0.6929,1.3191,1.2682,56.74
2017-11-12,0.7566,0.6817,1.3214,1.2763,56.55
2017-11-19,0.7614,0.6881,1.3337,1.2715,58.95
2017-11-26,0.7609999999999999,0.6886,1.3473,1.2683,58.36
2017-12-03,0.7506,0.6841,1.3392,1.2845,57.36
2017-12-10,0.7645,0.6990000000000001,1.3321,1.2862,57.3
2017-12-17,0.7716,0.7023,1.3362,1.2733,58.47
2017-12-24,0.7802,0.7087,1.3515,1.2579,60.42
2017-12-31,0.7864,0.7169,1.3571,1.2409,61.44
2018-01-07,0.7913,0.7256,1.3729,1.2457,64.3
2018-01-14,0.7993,0.7277,1.3852,1.2489,63.37
2018-01-21,0.8112,0.7356,1.4169999999999998,1.2311,66.14
2018-01-28,0.7923,0.7302,1.4123,1.2426,65.45
2018-02-04,0.7814,0.7246,1.3838,1.2578,59.2
2018-02-11,0.7913,0.7389,1.4042,1.2557,61.68
2018-02-18,0.7844,0.7290000000000001,1.3967,1.263,63.55
2018-02-25,0.7764,0.7236,1.3805,1.288,61.25
2018-03-04,0.7851,0.7282,1.3849,1.2812,62.04
2018-03-11,0.7716,0.7217,1.3941,1.3097,62.34
2018-03-18,0.7698,0.7235,1.4134,1.2893,65.88
2018-03-25,0.7679,0.7236,1.4018,1.2894,64.94
2018-04-01,0.7678,0.7265,1.4092,1.2784,62.06
2018-04-08,0.7768,0.7359,1.4241,1.2613,67.39
2018-04-15,0.7673,0.7209,1.4004,1.2759,68.38
2018-04-22,0.7582,0.7085,1.3780000000000001,1.2828,68.1
2018-04-29,0.7542,0.7020000000000001,1.3533,1.2846,69.72
2018-05-06,0.7543,0.6968,1.3543,1.2793,70.7
2018-05-13,0.7513,0.6912,1.3474,1.2882,71.28
2018-05-20,0.7549,0.6918,1.3309,1.2972,67.88
2018-05-27,0.7568,0.6983,1.3348,1.2949,65.81
2018-06-03,0.76,0.7034,1.3412,1.2926,65.74
2018-06-10,0.7444,0.695,1.3285,1.3202,65.06
2018-06-17,0.7441,0.6908,1.327,1.3272,68.58
2018-06-24,0.7405,0.6766,1.3209,1.3132,74.15
2018-07-01,0.7433,0.6841,1.3285,1.3082,73.8
2018-07-08,0.7424,0.6765,1.3235,1.3161,71.01
2018-07-15,0.7423,0.6809,1.3134,1.315,70.46
2018-07-22,0.7401,0.679,1.3104,1.3053,68.69
2018-07-29,0.74,0.6743,1.3008,1.2990000000000002,68.49
2018-08-05,0.7302,0.6581,1.2769,1.3145,67.63
2018-08-12,0.7312,0.6638,1.2752,1.306,65.91
2018-08-19,0.7325,0.6692,1.2845,1.3029,68.72
2018-08-26,0.7191,0.6621,1.2963,1.3039,69.8
2018-09-02,0.7107,0.6535,1.2924,1.3156,67.75
2018-09-09,0.7153,0.6549,1.3068,1.3033,68.99
2018-09-16,0.7291,0.6686,1.3077,1.2915,70.78
2018-09-23,0.723,0.6619,1.3031,1.2906,73.25
2018-09-30,0.7052,0.6443,1.3123,1.2937,74.34
2018-10-07,0.7119,0.6508,1.3155,1.3022,71.34
2018-10-14,0.7121,0.6594,1.3072,1.3099,69.12
2018-10-21,0.7096,0.6512,1.2833,1.3107,67.59
2018-10-28,0.7199,0.6661,1.2973,1.3109,63.14
2018-11-04,0.7225,0.6739,1.2976,1.3211,60.19
2018-11-11,0.7337,0.6878,1.2839,1.3146,56.46
2018-11-18,0.7237,0.6781,1.2814,1.3237,50.42
2018-11-25,0.7318,0.6882,1.2752,1.3296,50.93
2018-12-02,0.72,0.6868,1.2729,1.3321,52.61
2018-12-09,0.7177,0.6797,1.2584,1.3384,51.2
2018-12-16,0.7034,0.6719,1.2631,1.36,45.59
2018-12-23,0.7044,0.6714,1.2707,1.3639,45.33
2018-12-30,0.7113,0.6731,1.2728,1.3374,47.96
2019-01-06,0.7216,0.6833,1.2843,1.3266,51.59
2019-01-13,0.7168,0.6743,1.2875,1.3259,53.8
2019-01-20,0.7183,0.6839,1.3203,1.3219,53.69
2019-01-27,0.7251,0.6898,1.3086,1.31,55.26
2019-02-03,0.7090000000000001,0.6746,1.2948,1.3278,52.72
2019-02-10,0.7140000000000001,0.6865,1.2891,1.3245,55.59
2019-02-17,0.7127,0.6845,1.3054,1.3137,57.26
2019-02-24,0.7083,0.6801,1.3204,1.3296,55.8
2019-03-03,0.7047,0.6804,1.3017,1.3415,56.07
2019-03-10,0.7089,0.6845,1.3291,1.3336,58.52
2019-03-17,0.7084,0.6877,1.3212,1.3429,59.04
2019-03-24,0.7097,0.6804,1.3033,1.3346,60.14
2019-03-31,0.7106,0.6733,1.3037,1.3384,63.08
2019-04-07,0.7173,0.6762,1.3083,1.3322,63.89
2019-04-14,0.7153,0.6687,1.2993,1.3392,64.0
2019-04-21,0.7040000000000001,0.6662,1.2919,1.3455,63.3
2019-04-28,0.7024,0.6646,1.3174,1.3419999999999999,61.94
2019-05-05,0.7001,0.6599,1.3,1.3413,61.66
2019-05-12,0.6869,0.6521,1.272,1.3457,62.76
2019-05-19,0.6924,0.6553,1.2713,1.3438,58.63
2019-05-26,0.6939,0.6536,1.2632,1.3514,53.5
2019-06-02,0.6999,0.6666,1.2736,1.3268,53.99
2019-06-09,0.6873,0.6492,1.2592,1.3413,52.51
2019-06-16,0.6924,0.6589,1.2742,1.3223,57.43
2019-06-23,0.7020000000000001,0.6719,1.2695,1.3092,58.47
2019-06-30,0.6979,0.6629,1.2525,1.3077,57.51
2019-07-07,0.7018,0.6692,1.2575,1.3031,60.21
2019-07-14,0.7043,0.6764,1.2502,1.3062,55.63
2019-07-21,0.691,0.6635,1.2383,1.3167,56.2
2019-07-28,0.68,0.6542,1.2155,1.3206,55.66
2019-08-04,0.6788,0.6467,1.2037,1.3228,54.5
2019-08-11,0.6781,0.6429,1.215,1.3272,54.87
2019-08-18,0.6756,0.6404,1.2279,1.328,54.17
2019-08-25,0.6737,0.6308,1.2158,1.3312,55.1
2019-09-01,0.6847,0.6427,1.2282,1.3172,56.52
2019-09-08,0.6878,0.6377,1.2502,1.3285,54.85
2019-09-15,0.6769,0.6259,1.2479,1.3261,58.09
2019-09-22,0.6765,0.6297,1.2289,1.3246,55.91
2019-09-29,0.6769,0.6318,1.2333,1.3316,52.81
2019-10-06,0.6789,0.6339,1.2649,1.3198,54.7
2019-10-13,0.6856,0.6385,1.2973,1.3126,53.78
2019-10-20,0.6823,0.6349,1.2823,1.3059,56.66
2019-10-27,0.6914,0.6428,1.2935,1.3136,56.2
2019-11-03,0.6861,0.633,1.2772,1.3229,57.24
2019-11-10,0.682,0.6401,1.2901,1.3223,57.72
2019-11-17,0.6786,0.6409999999999999,1.2832,1.3301,57.77
2019-11-24,0.6765,0.6422,1.2934,1.3277,55.17
2019-12-01,0.6839,0.6563,1.3137,1.3257,59.2
2019-12-08,0.6876,0.6599,1.3326,1.3168,60.07
2019-12-15,0.6899,0.6603,1.3004,1.3148,60.44
2019-12-22,0.6978,0.67,1.3077,1.3078,61.72
2019-12-29,0.6952,0.6665,1.3088,1.3001,63.05
2020-01-05,0.6903,0.6631,1.3061,1.3052,59.04
2020-01-12,0.6873,0.6615,1.301,1.3063,58.54
2020-01-19,0.6829,0.6609,1.3077,1.3143,54.19
2020-01-26,0.6692,0.6463,1.3201,1.3236,51.56
2020-02-02,0.6673,0.6402,1.2893,1.3312,50.32
2020-02-09,0.6715,0.6441,1.3047,1.3253,52.05
2020-02-16,0.6628,0.6343,1.2971,1.3224,53.38
2020-02-23,0.6509999999999999,0.6253,1.2821,1.3398,44.76
2020-03-01,0.6652,0.6357,1.305,1.3424,41.28
2020-03-08,0.6184,0.6059,1.2277,1.3804,31.73
2020-03-15,0.5799,0.5710000000000001,1.1643,1.4365,22.43
2020-03-22,0.6166,0.6037,1.2457,1.3980000000000001,21.51
2020-03-29,0.5996,0.5871,1.2262,1.4203,28.34
2020-04-05,0.6351,0.6078,1.2455,1.3954,22.76
2020-04-12,0.6365,0.6026,1.2501,1.4,18.27
2020-04-19,0.6387,0.602,1.2369,1.4104,16.94
2020-04-26,0.6419,0.6069,1.2504,1.4086,19.78
2020-05-03,0.653,0.6135,1.2409,1.3927,24.74
2020-05-10,0.6415,0.5933,1.2106,1.411,29.43
2020-05-17,0.6536,0.6109,1.2166,1.3996,33.25
2020-05-24,0.6667,0.6203,1.2346,1.3771,35.49
2020-05-31,0.6969,0.6507,1.2665,1.3426,39.55
2020-06-07,0.6864,0.6447,1.2542,1.3585,36.26
2020-06-14,0.6834,0.6408,1.2358,1.3606,39.75
2020-06-21,0.6863,0.6425,1.2335,1.369,38.49
2020-06-28,0.6942,0.6535,1.2485,1.3547,40.65
2020-07-05,0.6949,0.6581,1.2622,1.3593,40.55
2020-07-12,0.6998,0.6558,1.2567,1.3578,40.59
2020-07-19,0.7104,0.6646,1.2791,1.3415,41.29
2020-07-26,0.7142,0.6632,1.3088,1.3413,40.27
2020-08-02,0.7157,0.6602,1.3051,1.3383,41.22
2020-08-09,0.7171,0.6538,1.3084,1.3266,42.01
2020-08-16,0.7161,0.6539,1.3087,1.3175,42.34
2020-08-23,0.7366,0.6742,1.3349,1.3097,42.97
2020-08-30,0.7279,0.672,1.3282,1.3061,39.77
2020-09-06,0.7283,0.6664,1.2793,1.3174,37.33
2020-09-13,0.7289,0.6759,1.2915,1.3204,41.11
2020-09-20,0.7027,0.6542,1.2745,1.3384,40.25
2020-09-27,0.7162,0.6637,1.2931,1.3307,37.05
2020-10-04,0.7239,0.6664,1.3046,1.3118,40.6
2020-10-11,0.708,0.6604,1.2913,1.3187,40.88
2020-10-18,0.7135,0.6692,1.304,1.3121,39.85
2020-10-25,0.7026,0.6616,1.2941,1.3317,35.79
2020-11-01,0.7255,0.6772,1.3156,1.3055,37.14
2020-11-08,0.7268,0.6844,1.3186,1.3131,40.13
2020-11-15,0.7302,0.6927,1.3282,1.3096,42.15
2020-11-22,0.7386,0.7023,1.3314,1.2990000000000002,45.53
2020-11-29,0.7421,0.7045,1.3437,1.278,46.26
2020-12-06,0.7533,0.7070000000000001,1.3223,1.2772,46.57
2020-12-13,0.7624,0.7125,1.3519999999999999,1.2783,49.1
2020-12-20,0.7599,0.7123,1.3548,1.2869,48.23
2020-12-27,0.7704,0.7197,1.3671,1.2727,48.52
2021-01-03,0.7759,0.7242,1.3563,1.2683,52.24
2021-01-10,0.7702,0.7138,1.3586,1.2732,52.36
2021-01-17,0.7716,0.7184,1.3684,1.2735,52.27
2021-01-24,0.7642,0.7190000000000001,1.3702,1.2777,52.2
2021-01-31,0.7677,0.7197,1.3733,1.2751,56.85
2021-02-07,0.7753,0.7224,1.3844,1.2694,59.47
2021-02-14,0.7869,0.7304,1.4014,1.261,59.24
2021-02-21,0.7705,0.7233,1.3932,1.2739,61.5
2021-02-28,0.7686,0.7159,1.3841,1.2655,66.09
2021-03-07,0.7765,0.7174,1.3922,1.2471,65.61
2021-03-14,0.7742,0.7163,1.3868,1.2497,61.42
2021-03-21,0.7636,0.7001,1.3787,1.2576,60.97
2021-03-28,0.7606,0.703,1.3829,1.2573,61.45
2021-04-04,0.7621,0.7029,1.3708,1.2527,59.32
2021-04-11,0.7733,0.7141,1.383,1.2504,63.13
2021-04-18,0.7745,0.7188,1.3874,1.2475,62.14
2021-04-25,0.7716,0.716,1.3814,1.2289,63.58
2021-05-02,0.7842,0.7273,1.3972,1.213,64.9
2021-05-09,0.7772,0.7254,1.4096,1.2102,65.37
2021-05-16,0.7731,0.7170000000000001,1.4147,1.2066,63.58
2021-05-23,0.7713,0.7247,1.4187,1.2068,66.32
